start,end,text
1917.48,1922.48," And I, and I said, at that time, this sucks, I don't want to do this."
1922.48,1927.48," Gamers will say this isn't legitimate, and that, you know, we're, this is selling out or whatever you want to call it,"
1927.48,1930.48," and they were like, no, no, no, no, don't worry, trust us, it's fine."
1930.48,1934.48," And I, you know, focused on making the game, and at one point, they actually came in, they said,"
1934.48,1938.48," hey, guess what, American, we're not going to put your name on Alice, and I went to the team and I said,"
1938.48,1943.48," hey, team, great news, guess what, they're not going to put my name on Alice, and, like, two weeks later,"
1943.48,1947.48," I get another phone call and they're like, that name's back, and I'm like, you know what, now I got to go out there,"
1947.48,1952.48," it'd be like, guys, I was just kidding, it's mine again, so, yeah, whatever you guys are doing,"
1952.48,1959.48," doesn't, doesn't count, sorry, you know, then it's, it's just been weird since then, you know."
1959.48,1962.48," So, you know, it sounds like you might feel a little guilty when your name's on it, then,"
1962.48,1963.48," well, you know, it's a team effort."
1963.48,1970.48," It is a team effort, and I, every turn I try to go out of my way to, to make sure people know who it is that makes these things,"
1970.48,1974.48," you know, there's this quote of, you know, making yourself look smart by,"
1974.48,1979.48," surrounding yourself, by smart people kind of thing. So, I don't think I'm the smartest or greatest or any of these things,"
1979.48,1983.48," but I am fortunate, and that these people working at the company are really great artists,"
1983.48,1988.48," really great level designers, really great programmers, and they really do a great job."
1988.48,1993.48," And I guess at the end of the day, they're not bothered by it, so I try not to be too bothered by it,"
1993.48,1996.48, and it seems to work out all right.
1996.48,2001.48," I take it, you saw the recent mudsling in between Joan and Romero, and Wilson of GameConc."
2001.48,2004.48," I was pretty, yeah, which you make of that."
2004.48,2008.48," I was like, those crazy Americans, much went back to work."
2008.48,2010.48," Yeah, so you would not have to not be part of that, I'm sorry."
2010.48,2014.48," I don't want any part of that. That's good, that's healthy."
2014.48,2022.48," Yeah, it's, so I had a question about how, how grim came to be in terms of which came first,"
2022.48,2027.48," I don't know if it's going to be as simple as chicken and eggs scenario, but episodic or the concept."
2027.48,2030.48, Did you know that you wanted to make a episodic game first?
2030.48,2034.48," Well, I had been playing around at the concept of a character called Grim,"
2034.48,2039.48, and the idea that he had some kind of powers to make things dark in a fairy tale world.
2039.48,2043.48, I had actually written a tremendous amount of story about that.
2043.48,2048.48, There was versions where he was the Lost Athe Dwarf.
2048.48,2054.48," There's versions where there's this character who's sort of a Moses Lost character,"
2054.48,2057.48, who discovers he's got all this dark magic power to make things dark.
2057.48,2060.48," The game's app came along and they said, we want to do something."
2060.48,2061.48, We want it to be episodic.
2061.48,2066.48," And so I thought, well, let's try to figure out a way to adapt Grim into this."
2066.48,2072.48," And it started off with a loose narrative and a loose idea of the gameplay,"
2072.48,2075.48, but it was a very evolutionary thing.
2076.48,2079.48," It didn't really have a full form until we sort of prototype it,"
2079.48,2081.48, and this dwarf character kind of started to take form.
2081.48,2086.48," And so, you know, I think the egg was some story,"
2086.48,2088.48, but it was always about episodic.
2088.48,2091.48, It was always from day one we needed to do episodic.
2091.48,2097.48," It seems like one of the strengths of episodic would be that you can kind of adapt,"
2097.48,2099.48, depending on your player feedback.
2099.48,2101.48," And you've got a really interesting schedule,"
2101.48,2103.48, and that you're trying to do one of these a week.
2103.48,2106.48," Well, how far had you build them?"
2106.48,2108.48," And like, you have half the season ready when the first ones out,"
2108.48,2110.48, and then that way you can kind of...
2110.48,2112.48, Change your plan to think don't.
2112.48,2116.48, We will be quite ahead of the release schedule.
2116.48,2120.48," And, you know, we are building stuff,"
2120.48,2122.48," especially the landscapes,"
2122.48,2124.48, and putting the settings in place and things like that.
2124.48,2126.48, But we can always go back in and modify the gameplay.
2126.48,2130.48," We can always go back in and tighten things up, add new power-ups."
2130.48,2135.48, So there's definitely room to modify the game core game
2135.48,2138.48," without, you know, the landscapes having to change too much."
2138.48,2142.48," So we are hoping to take feedback, you know, as the first eight episodes go out,"
2142.48,2145.48, and then work that into the second group of eight episodes.
2145.48,2148.48, So what's the structure? It's eight at a time.
2148.48,2149.48," Eight, eight, eight."
2149.48,2151.48," Eight for, you know, once a week,"
2151.48,2155.48," and then a little break, and then eight, one a week, and then a little break."
2155.48,2157.48," You know, about the little break is going to be yours."
2157.48,2159.48, I don't know if we're even though we're doing it.
2159.48,2160.48," What it is, guy, yeah."
2160.48,2164.48," In episodic TV, in comic books, there's usually a few form,"
2164.48,2166.48," I mean, there's usually a few paths to take one,"
2166.48,2169.48," would be a show like Lost, where you build a story."
2169.48,2171.48," Someone's going to jump in five episodes in,"
2171.48,2173.48," isn't necessarily going to understand what's going on,"
2173.48,2175.48," or you've got like the Mat Lock or something,"
2175.48,2177.48," where each, the McIverMong."
2177.48,2179.48," Yeah, you could hop right in and get it."
2179.48,2182.48," Now, instead of the parallels and game in the game version of an episode,"
2182.48,2184.48," where the story is cumulative, I'm thinking about"
2185.48,2190.48," the actual gameplay, and, you know, the literacy with the move set and the options."
2190.48,2194.48," And for you, you mentioned that you wanted to be,"
2194.48,2197.48," you wanted to work in Grim, so that someone could pick up episode six,"
2197.48,2201.48," have never touched the others, and understand how to play it,"
2201.48,2203.48, and not be too challenged in this and that.
2203.48,2205.48," And I want to know how, is it difficult for you,"
2205.48,2207.48, is that frustrating and how are you dealing with that?
2207.48,2210.48," When you can't ever assume, especially if each episode is only about a half hour long,"
2210.48,2213.48," and you can't assume that I'm going to teach,"
2213.48,2216.48," because so many games spent so much time teaching people how to play them,"
2216.48,2219.48, and then they become fun after you go.
2219.48,2221.48," Well, you played through some of the stuff,"
2221.48,2222.48, it was afternoon.
2222.48,2225.48," It's all on one mouse, and it's two buttons."
2225.48,2227.48," There's run, there's jump, and there's a double jump,"
2227.48,2230.48," and it's like, kind of like a butt stomp."
2230.48,2235.48," And that's it, and to watch it played from the outside,"
2235.48,2238.48, it's kind of like watching someone play Catamari Dimasi.
2238.48,2240.48," It looks kind of interesting, but I'm not sure I get it,"
2240.48,2243.48," but then once you take the controls with Catamari, you're like,"
2243.48,2246.48," oh, this is fun, I'm rolling stuff up, and what we've heard"
2246.48,2249.48, is a very similar kind of response about grim.
2249.48,2252.48," Looking at it, it's kind of cool, he's making things dark,"
2252.48,2254.48," but then once you actually are behind the controls,"
2254.48,2257.48," and maybe you can be testament to this, I don't know."
2257.48,2259.48," It starts to be a little more interesting,"
2259.48,2261.48, because you're starting to be a part of all these transformations
2261.48,2263.48, that are taking place.
2263.48,2266.48," Tans your question, is this frustrating,"
2267.48,2270.48," or I'd say it's not frustrating, it's not challenging,"
2270.48,2275.48," it's a little bit scary, because we're breaking a lot of rules."
2275.48,2277.48," Not only about how we make the game,"
2277.48,2278.48," but how we're going to deliver the game,"
2278.48,2281.48, and how we expect the player to perceive the game.
2281.48,2284.48, And it means that a lot of rules would have to be broken down stream.
2284.48,2286.48," How do people talk about this game,"
2286.48,2289.48," how do they market it, how do gaming magazines or websites"
2289.48,2291.48, position this?
2291.48,2295.48," So I think it's going to be challenging for everybody,"
2295.48,2298.48," including the people playing it, but our hope is they go,"
2298.48,2300.48," oh, I love red, little red riding hood, I love Cinderella,"
2300.48,2302.48," I love Pinocchio, these things are classic,"
2302.48,2304.48," I want to be a part of this, I want to see what happens,"
2304.48,2306.48, and we've got pretty high hopes.
2306.48,2309.48," I could see the potential, my concern would be that"
2309.48,2311.48," if you, the worst case scenario would be,"
2311.48,2314.48," if you were to take a game like Super Mario Galaxy,"
2314.48,2316.48," I'm sure if you played it or not,"
2316.48,2319.48," but it's a lot more self-contained than some of the previous 3D Mario's,"
2319.48,2322.48," and each level will introduce some new,"
2323.48,2326.48," some new motif for game play mechanic,"
2326.48,2327.48," and then as soon as you learn it,"
2327.48,2328.48," then it moves onto something else,"
2328.48,2331.48," and it just keeps going, and then later on it will revisit those,"
2331.48,2334.48, and draw on the experience that you accumulate as you played.
2334.48,2337.48, And what I'll be worried is if every single level in a game
2337.48,2340.48," like that had to go back to square one and assume,"
2340.48,2343.48," we can't do this might be a little too much,"
2343.48,2346.48, because we can't assume people had that learning day.
2346.48,2349.48," Well, that period to learn and to acclimate themselves to the game."
2349.48,2351.48," At the end of the day, this may not work."
2351.48,2355.48," We have to face that, that there may not be an audience out there"
2355.48,2356.48, that wants to play this.
2356.48,2359.48," When we set out with the vision of the game,"
2359.48,2363.48," we arranged it, and this is going to maybe sound a little backwards."
2363.48,2364.48, Maybe it is.
2364.48,2366.48," We arranged it that story was out in front,"
2366.48,2370.48," and art style, and this transformation concept was second,"
2370.48,2372.48, and then the game play was third.
2372.48,2374.48, And that's not to say that gameplay was last.
2374.48,2376.48," I mean, there's a whole nother list of things behind,"
2376.48,2378.48," beyond that, that we thought we're interesting,"
2379.48,2384.48, but we wanted story and the transformation idea in the art to really come first.
2384.48,2388.48," So this is not a platformer, this is not an adventure,"
2388.48,2392.48," this is not an action shooter, it's all played in a very simple manner,"
2392.48,2394.48, and it may be too simplistic.
2394.48,2397.48," We're going to see, but until we get these episodes out there,"
2397.48,2399.48," and people start interacting with them, we'll never know."
2399.48,2403.48," And you know, I'd rather take the chance that we try it,"
2403.48,2407.48," and we try something new, and make it work,"
2407.48,2410.48, than just to keep doing the same thing over and over again.
2410.48,2412.48, So it's the weekly schedule given you enough time
2412.48,2416.48, to iterate based on your audience's feedback.
2416.48,2418.48," Well, we can, that's what I'm saying,"
2418.48,2422.48," the weekly schedule, we can go in and add minor tweaks"
2422.48,2428.48," for major things, it'll have to be, you know, later in the season,"
2428.48,2432.48," but, you know, week to week, we could go in and make minor adjustments."
2432.48,2435.48," So like if we release episodes one and two,"
2435.48,2438.48," and then people say, we don't like the run speed or the jump height,"
2438.48,2441.48," or some of these things that are kind of easily accessible,"
2441.48,2445.48, then we can go in there and make instant changes to that kind of stuff.
2445.48,2450.48," If people say, you know, this dynamic in general is, you know,"
2450.48,2453.48," lacking and needs more, then we might have to wait a couple of episodes"
2453.48,2456.48, to take those comments and suggestions and try to work them in.
2456.48,2461.48, We're hoping that it's an iterative process that we work with the audience on.
2461.48,2462.48, Right.
2462.48,2463.48, Skip.
2464.48,2466.48," Yeah, we're getting the cut off."
2466.48,2467.48, Okay.
2467.48,2468.48, Time here.
2468.48,2470.48," Does this guy even, like,"
2470.48,2472.48," you, you learn to quit?"
2472.48,2474.48, Usually it's one line per episode.
2474.48,2475.48, Okay.
2475.48,2477.48," But it's usually pretty, it's devastating."
2477.48,2478.48, I'm here.
2478.48,2479.48, Right.
2479.48,2480.48, Right.
2480.48,2481.48, Right.
2481.48,2483.48, Right.
2483.48,2486.48, I've just been listening in this whole time.
2486.48,2487.48, It's an interesting.
2487.48,2488.48, Okay.
2488.48,2490.48," But once you leave it, you need to go bullish."
2490.48,2491.48, I think I'm going nuts.
2491.48,2493.48, And I think I'm going to talk over these guys.
2493.48,2494.48, Yeah.
2494.48,2495.48, This is changed for the dynamic.
2495.48,2496.48," That's, that's sweet."
2496.48,2497.48, Thank you.
2497.48,2498.48, Yeah.
2498.48,2500.48, But thank you very much.
2500.48,2504.48," We do, it was Ryan's idea to have American introduce the show."
2504.48,2505.48, That's why I'm talking to you.
2505.48,2506.48, I'll talk to you.
2506.48,2509.48, Send us off with one of your classic hellyaz.
2509.48,2510.48, Huh?
2510.48,2513.48, And that's it.
